"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"221","III. kerület, Pablo Neruda utca","44,5 millió Ft","75 m²","2","NAGYCSALÁDOSOK FIGYELEM! EZ A LEGJOBB FEKVÉSU NAGY LAKÁS! Békásmegyeren a hegy feloli oldalon eladó, 4  emeletes 19 lakásos társasházban, a 2. emeleten, egy 75 m2-es , igényesen felújított, 2 + 2 félszobás (az. egyik félszoba gardróbbal) + exrta  a nappaliból leválasztott hálószoba (ablakkal, és futéssel), keleti- nyugati tájolású, 2 erkélyes, étkezos, világos, nagyon szép panellakás.Mindenhol új nyílászáró van. Az erkélyes nappali és a tágas, világos konyha ablakai is parkos övezetre néznek.A szobák laminált padlóval, a többi helyiség pedig járólappal burkolt. A beosztását tekintve kituno, minden helyiség külön nyíló.Az ingatlan elrendezése kiváló, a szobák a nappalitól ellenkezo oldalon találhatóak.A közlekedoben pedig  beépített szekrény is helyet kapott, mely segít a tárolásban.A lakásban saját tervezésu, egyedi konyhabútor készült (gáztuzhely elektromos sütovel) ideális helykihasználással.A tágas elotérben került kialakításra az étkezo.A lakáshoz tartozik egy zárható tároló a pincében , tartozékkéntA lakást biztonsági bejárati ajtó védi.A ház rendezett, a lakók csendesek, a lépcsoház be van kamerázva , folyamatosan takarítják, karbantartják.A környék remek infrastruktúrával rendelkezik, óvodák, iskolák, posta, bevásárlási lehetoségek (TESCO, PENNY, SPAR) orvosi rendelo, gyógyszertárak 1-2 percen beül elérhetoek, csak úgy, mint a tömegközlekedési eszközök (H5-ös HÉV, 186-os, 143-as 160-as 34-es, 134-es, buszok).A Római-part és a LUPA tó pár megállóra található.Fényképeket szívesen küldök privátban komoly érdeklodoknek!! INGATLANOSOK NE KERESSENEK!!!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","2","4","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","panorámás","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"222","VII. kerület, Kertész utca","32,5 millió Ft","45 m²","2","VII. ker. Kertész utcában eladó egy 45nm-es lakás!A lakás egy kis lakóközösségu épületben helyezkedik el, a lakóközösség csendes és barátságos. A belso udvar szép állapotban van a közepén egy kis kert található, mely még otthonosabbá teszi.A lakás jó állapotban van, részben felújított. Alapterülete 45+6 nm, (2 szoba + galéria). Alacsony fenntartási költségei miatt minden korosztály számára alkalmas. Tehermentes azonnal birtokba veheto.","jó állapotú","1950 és 1980 között","duplakomfortos","nincs megadva","félemelet","3","nincs megadva","3 m-nél magasabb","gáz (konvektor), padlófutés","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","dél","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"223","II. kerület, Törökvész","135 millió Ft","100 m²","2","Budapest Rózsadombon földszinti villa lakás eladóRózsadomb Törökvész régióban újonnan épült villa épületek környezetében és szomszédságában 2 szobás 111 m2-es felújítandó lakás eladó.Utolsó lehetoségek egyike Törökvészen a 3 lakásos villaépületben lévo lakás vétele.Értékállósága kiváló, -növekedése állandó! A várható felújítási költséggel együtt a régió átlag m2 ára alatti vételár.A lakás vételével a rózsadombi életérzés azonnal együtt jár. Osfás kert, délnyugati, hegyekre nézo panoráma.A lakás felújítására bármely színvonalú elvárással leinformált építo kapacitás biztosított.Megtekintési lehetoség-egyeztetett hét végeken lehetséges..A három lakásos társasház-villa egyben is eladó 500 mill.ft ajánlati áron. 135000000 FtReferencia szám: H415411","felújítandó","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","15 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"224","VII. kerület, Külso-Erzsébetváros - Ligetváros","42,5 millió Ft","69 m²","2","VII. kerületben közel a Városligethez eladó jó állapotú lakás liftes házban KEDVEZO ÁRON.A házat részlegesen felújították, de folytatóik a javítása.3. emeleten, 2 szobás, utcai nézetu, erkélyes, városi panorámával.Szobák 30 illetve 20 nm, tágas, élheto otthont biztosítanak.Erkélyérol kellemes a kilátás.Konyhája világos és a kádas fürdoszoba is, mindketto ablakos.Külön wc van.Eloszoba kellemes méretu.Burkolatok, parketta és a vizes helyiségekben járólap.Futése elektromosan megoldott,  késobb NOBU futopanelekkel gazdaságosan kifutheto. Melegvizet villanybojler biztosítja, vízórás.Közös költség 17.000.- forint, melyben házbiztosítás, takarítás, szemétszállítás díja benne van.Kiváló infrastruktúra, közlekedés, egészségügyi ellátás, boltok, piheno zöld területek a közelben.","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","5","van","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","északkelet","utcai","3 m²","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
"225","VIII. kerület, Baross utca","63,5 millió Ft","99 m²","3 + 1 fél","Közvetlenül a tulajdonostól. Ingatlanközvetíto nélkül máris milliókat spórolhat!Kiváló fekvésu, jól kiadható lakás eladó a legtöbb felsooktatási intézménnyel rendelkezo kerületben, a Fazekas Mihály Gimnázium mellett. Pár perc séta az Óbudai Egyetem, a Pázmány Informatikai Kara a SOTE. Néhány közvetlen buszmegálló a Corvinus az ELTE pesti karai. A lakás részben felújított (konyha, WC, fürdoszoba), külön kamra, külön WC. A 3,5 szoba mindegyike külön bejáratú.Az épületben 2 lift van.","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","6","van","3 m-nél magasabb","gáz (konvektor)","nincs","16 E Ft/hó","igen","külön helyiségben","nyugat","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"226","II. kerület, Petrezselyem utca 10/b","73,7 millió Ft","71 m²","3","Három szobás, összkomfortos lakás eladó pár perc sétára a villamostól és a Mammut bevásárlóközponttól. Széllkapu parkkal szemben, központi helyen, de mégis csendes mellékutcában. A társasház egy Ybl díjas tégla épület mely a Millenáris Park-ra nézo belso udvarral rendelkezik.A lakás IV. emeleti amelyet lifttel lehet megközelíteni.A szinten a négy lakásnak közös elotere van, zárt kapuval ahol a lakáshoz tartozó tároló helyiség is található.  A bejárati rész egy elotérbol nyíló konyha-étkezo, a lakásrész egy hall-ból nyíló nagy nappali valamint két hálószoba. Van egy külön WC és fürdohelyiség, kamrával és egy 4 m2-es erkéllyel.Az ingatlan alacsony rezsiju, a futésrol és a meleg vízrol egyedi mérésu központi kazán gondoskodik. Klíma is van a lakásban.Képeket is küldök. Kérdés esetén vagy ha további információra lenne szüksége, hívjon/írjon bizalommal!Kérem ingatlanosok ne keressenek!","jó állapotú","nincs megadva","nincs megadva","nincs megadva","4","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","29 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","kertre néz","4 m²","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"227","X. kerület, Kobánya-Városközpont","67,72 millió Ft","81 m²","3","MÁR CSAK 4 DB LAKÁS ELÉRHETO! MEGBÍZHATÓ!!! SZÁMTALAN REFERENCIÁVAL RENDELKEZO ÉPÍTTETOTOL KÍNÁLOK ELADÁSRA X. kerületben a Cserkesz utcában ÚJ ÉPÍTÉSU TÁRSAS HÁZI LAKÁSOKAT!Az ingatlant a mai követelményeknek megfeleloen megújuló energiával és magas muszaki tartalommal építették. A beruházás a befejezésnél tart. A beruházó kimondottan figyelt a magas muszaki tartalomra. Az épület vázát monolit vasbeton pillérek, vasbetonfal, Porotherm tégla és vasbeton födémek adják. Az épület 15 cm-es dryvit szigetelést kapott. Az aljzatbeton közé ho és lépésálló hangszigetelés került beépítésre, így gátolja a lakások közötti áthallást. Szobái laminált parkettával a többi helyiség járólap burkolva. Járólap 4000 Ft / m2-áron a laminált parketta 3000 Ft / m2-áron választhatóak. Falai fehér színu diszperziós festést kapnak. Lakásonként a 32 A kiépítve. Nyílászárói muanyag, ho és hang szigeteltek.A fürdoszobában egy kád, és egy csaptelep a hozzátartozó mosdókagyló csapteleppel a vételár részét képezi. A konyhabútor nem tartozik a lakás alapfelszereltségébe.Futése padlófutés központi gázkazánról lakásonként szabályozható!  A lakás rezsije így kimondottan kedvezo! A teraszon acél korlátok kerülnek beépítésre.1. emeleti lakás:       81.43 m2-es, 3 szobás, 5.82 m2-es erkéllyel : 67.725.000.,Ft2.emeleti lakás:     81.43 m2-es, 3 szobás, 5.82 m2-es erkéllyel: 67.725.000., FtPenthouse lakások: 56.49 m2-es,  2+1 szobás, 74.34 m2-es   terasszal:  74.990.000.,Ft                                    92.77 m2-es,  3+1 szobás, 41.51 m2-es   terasszal:  91.161.000.,Ft Kulcsrakész árak! Támogatások, CSOK, illetékmentesség igényelheto!Közelben minden megtalálható ami a hétköznapjainkhoz szükséges. Iskola, óvoda, rendelo, bevásárlási lehetoségek!Amennyiben felkeltettem érdeklodését hívjon akár hétvégén is!Ügyfeleink részére kedvezményes ügyvédi illetve hitel lehetoséget is tudunk biztosítani.","nincs megadva","2021","összkomfortos","nincs megadva","1","4","van","3 m-nél alacsonyabb","padlófutés, hoszivattyú","nincs megadva","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","5.82 m²","nem","nem tetotéri",NA,"udvari beálló - megvásárolható","2 000 000 Ft"
"228","II. kerület, Kurucles","49,9 millió Ft","48 m²","2","II. kerületben Buda csendes zöldövezeti részén eladásra kínálunk egy 48m2-es, felújított, 2 szobás, napfényes ingatlant, hangulatos örökpanorámával a János-hegyre és a Hárs-hegyre.A vételár a konyhát, beépített bútorokat, valamint a lakáshoz tartozó zárt felszíni gépkocsi beállót is tartalmazza.A lakóparkban 24 órás portaszolgálat muködik.A lakás a 10. emeleten található.A Lakópark a pilisi parkerdo közvetlen szomszédságában helyezkedik el.Kituno levego és lakókörnyezet.A Szél Kálmán tér 15 perc tömegközlekedéssel (gépjármuvel 5 perc).A buszmegálló az épület bejáratától 1 háztömbnyire található.Remek BEFEKTETÉSI lehetoség!További információért forduljon hozzám bizalommal!","felújított","1981 és 2000 között","nincs megadva","nincs megadva","10","nincs megadva","van","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"229","XIV. kerület, Tihany utca","33,5 millió Ft","50 m²","2","AZONNAL KÖLTÖZHETO!!! TEHERMENTES!!!XIV. Tihany utcában 4 szintes társasházban eladó egy 50m2-es, 2 szobás, jó állapotú, egyedi futésmérokkel felszerelt, világos, jó állapotú, alacsony fenntartású, tehermentes, félemeleti lakás.A nyílászárók muanyagok, a radiátorok is ki vannak cserélve, a konyha és a fürdoszobai burkolat is újszeru. A loggia beépítésre került, mellyel a szoba mérete növekedett, de igény szerint visszaalakítható.A közös költség 7.050Ft / hó.A tárolásra a társasház közös tárolójában van lehetoség.Az utcában a parkolás ingyenes.A környék nagyon rendezett, kulturált. A közvetlen közelben játszótér, park, ovi, iskola, bevásárlási, sportolási lehetoség.Mind a megközelítés, mind az ellátottság egyaránt nagyon jó!!!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","1","4","nincs","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","kertre néz","3 m²","nincs megadva","nincs megadva","nem vett részt","utca, közterület - ingyenes",NA
"230","X. kerület, Kobánya-Városközpont","64,04 millió Ft","73 m²","3","MÁR CSAK 3 DB LAKÁS ELÉRHETO!MEGBÍZHATÓ!!! SZÁMTALAN REFERENCIÁVAL RENDELKEZO ÉPÍTTETOTOL KÍNÁLOK ELADÁSRA X. kerületben a Halom utcában ÚJ ÉPÍTÉSU TÁRSAS HÁZI LAKÁSOKAT!Az ingatlant a mai követelményeknek megfeleloen megújuló energiával és magas muszaki tartalommal építették. A beruházás közel a befejezésnél tart. Az építményben már csak 1 db földszinti lakás kert kapcsolattal, 1 db elso emeleti lakás és 1 db második emeleti lakás keresi új gazdáját.A beruházó kimondottan figyelt a magas muszaki tartalomra. Az aljzatbeton közé ho és lépésálló hangszigetelés került beépítésre, így gátolja a lakások közötti áthallást.  Szobái laminált parkettával a többi helyiség járólap burkolva. Járólap 4000 Ft / m2-áron a laminált parketta 3000 Ft / m2-áron választhatóak. Falai fehér színu diszperziós festést kapnak. Lakásonként a 32 A kiépítve. Nyílászárói muanyag, ho és hang szigetelt. A konyhabútor nem tartozik a lakás alapfelszereltségébe. Futése geotermikus futésrendszeru. A lakás rezsije így kimondottan kedvezo!Földszinti lakás:     - 89 m2-es, 2 szobás, 12.9 m2-es terasszal, 155 m2-es kerttel:  69.411.000 Ft1. emeleti lakás:     - 73 m2-es, 3 szobás, 2 db erkéllyel / 8.3 és 5.4 m2. / 64.039.000 Ft-                   2. emeleti lakás:      - 73 m2-es 3 szobás, 2 db erkéllyel / 8.3 és 5.4 m2./  64.039.000 FtKulcsrakész árak! Támogatások, CSOK, illetékmentesség igényelheto!Közelben minden megtalálható ami a hétköznapjainkhoz szükséges. Iskola, óvoda, rendelo, bevásárlási lehetoségek!Amennyiben felkeltettem érdeklodését hívjon akár hétvégén is!Ügyfeleink részére kedvezményes ügyvédi illetve hitel lehetoséget is tudunk biztosítani.","nincs megadva","2020","összkomfortos","nincs megadva","1","4","nincs","3 m-nél alacsonyabb","hoszivattyú, padlófutés","nincs megadva","nincs megadva","nem","külön helyiségben","észak","kertre néz","13.7 m²","igen","nem tetotéri",NA,"teremgarázs hely - kötelezo megvenni","2 000 000 Ft"
"231","XIII. kerület, Garam utca","263,8 millió Ft","105 m²","4","Újlipótvárosban a most épülo Duna Pearl  lakóparkban eladó egy gyönyöru, ELVEHETETLEN DUNAI PANORÁMÁS,  6. emeleti, 3+1 félszobás LUXUS INGATLAN.  A lakás tágas terei 105,58 nm-en kerülnek kialakitásra, minden szobához  erkély kapcsolódik, két kisebb, és egy közel 40 nm-es nagyobb, örökpanorámával  Margitszigetre, Budai hegyekre.  A lakások prémium kategóriás anyagokból készülnek, teljes konyhai, fürdoszobai berendezéssel felszerelve. Az épület koplexumban 193 lakáshoz  2 lépcsoház, és 4 lift biztositja a feljutást.  A lakók kényelmét , a környék kituno infrastruktúrája, épület körüli  védett sétányok, több szintes diszkertek, mélygarázsban autó beállók szolgálják.      Irányár:263.8 MFt, amely tartalmazza 2 db nagyméretu gépkocsi beálló + 1 db tároló árát is.","nincs megadva","2023","nincs megadva","nincs megadva","6","nincs megadva","van","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"232","I. kerület, Krisztinaváros","29,5 millió Ft","36 m²","2","I. kerületben egy szobás 36nm-es lakás eladó!I. kerület csendes utcájában két földszintes lakás eladó!A 36nm-es, földszintes otthon egy jól karbantartott társasházban található. Az épület külso, belso homlokzata pár évvel ezelott lett felújítva.Az ingatlan telejs köruen felújítandó!Nappali tájolása DNY-i, ezért földszintes lakáshoz képest remek fényviszonyok jellemzik a szobát.Az ingatlan két bejárattal rendelkezik, külön megközelítheto, egy HRSZ számon található, de fel van osztva, 26 nm-10 nm.A 10 nm-es lakrész is rendelkezik gáz cirkó futéssel, új muanyag nyílászáróval.Befektetésre, bérbeadásra ideális.A házban eladó egy 64 nm-es lakás is a földszinten, a tulajdonos preferálná az együttes értékesítését. H433460Videó elérheto!Megtekintéssel kapcsolatban keressen bizalommal!","felújítandó","1950 elott","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","igen","külön helyiségben","délnyugat","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
